rank,listing_type,id,name,author,author_alias,attribution_link,download_change,adjusted_download_change,current_total,adjusted_current_total,baseline_total,adjusted_baseline_total,latest_snapshot,baseline_snapshot
1,mod,advanced-analytics,Advanced Analytics,stefanorigano,stefanorigano,https://github.com/stefanorigano,507,507,1431,1431,924,924,snapshot_2026_03_31.json,snapshot_2026_03_28.json
2,mod,valdotoriums-trains,Valdotoriums S-Bahn and Trams,Valdotorium,Valdotorium,https://github.com/Valdotorium,459,459,936,936,477,477,snapshot_2026_03_31.json,snapshot_2026_03_28.json
3,mod,danield1909-dantrains,"danTrains (v1.* ""Phoenix"")",DanielD1909,DanielD1909,https://github.com/DanielD1909,248,142,507,401,259,259,snapshot_2026_03_31.json,snapshot_2026_03_28.json
4,mod,citymapper,Citymapper,Gio1112,Gio1112,https://github.com/Gio1112,234,234,522,522,288,288,snapshot_2026_03_31.json,snapshot_2026_03_28.json
5,mod,distance-circles,Station Catchment Viewer,crumpetime,crumpetime,https://github.com/crumpetime,156,156,444,444,288,288,snapshot_2026_03_31.json,snapshot_2026_03_28.json
6,map,yukina-osaka,大阪 (Ōsaka),ahkimn,Yukina-,https://github.com/ahkimn,130,130,243,243,113,113,snapshot_2026_03_31.json,snapshot_2026_03_28.json
7,map,zurich,Zurich,Kronifer,Kronifer,https://github.com/Kronifer,123,73,275,225,152,152,snapshot_2026_03_31.json,snapshot_2026_03_28.json
8,mod,any-money,anyMoney,nzh0172,nzh0172,https://github.com/nzh0172,122,122,236,236,114,114,snapshot_2026_03_31.json,snapshot_2026_03_28.json
9,map,yukina-kyoto,京都 (Kyōto),ahkimn,Yukina-,https://github.com/ahkimn,118,68,274,224,156,156,snapshot_2026_03_31.json,snapshot_2026_03_28.json
10,map,dublin,Dublin,Kronifer,Kronifer,https://github.com/Kronifer,109,45,239,175,130,130,snapshot_2026_03_31.json,snapshot_2026_03_28.json
11,map,toronto,Toronto,devenperez,devenperez,https://github.com/devenperez,108,79,617,588,509,509,snapshot_2026_03_31.json,snapshot_2026_03_28.json
12,map,amsterdam,Amsterdam,ryandicicco,ryandicicco,https://github.com/ryandicicco,108,84,261,237,153,153,snapshot_2026_03_31.json,snapshot_2026_03_28.json
13,map,mfn-hong-kong,Hong Kong,crumpetime,crumpetime,https://github.com/crumpetime,105,79,322,296,217,217,snapshot_2026_03_31.json,snapshot_2026_03_28.json
14,map,yukina-fukuoka,福岡 (Fukuoka),ahkimn,Yukina-,https://github.com/ahkimn,100,40,165,100,65,60,snapshot_2026_03_31.json,snapshot_2026_03_28.json
15,map,glasgow-edinburgh,Glasgow-Edinburgh,Kronifer,Kronifer,https://github.com/Kronifer,99,99,197,197,98,98,snapshot_2026_03_31.json,snapshot_2026_03_28.json
16,map,vancouver,Vancouver,devenperez,devenperez,https://github.com/devenperez,95,48,354,307,259,259,snapshot_2026_03_31.json,snapshot_2026_03_28.json
17,map,montreal,Montreal,devenperez,devenperez,https://github.com/devenperez,93,56,437,400,344,344,snapshot_2026_03_31.json,snapshot_2026_03_28.json
18,map,berlin-val,Berlin,Valdotorium,Valdotorium,https://github.com/Valdotorium,91,91,179,179,88,88,snapshot_2026_03_31.json,snapshot_2026_03_28.json
19,mod,cinematic-camera,Cinematic Camera,TransitCore,TransitCore,https://github.com/TransitCore,91,91,162,162,71,71,snapshot_2026_03_31.json,snapshot_2026_03_28.json
20,mod,subwaybuilder-regions,Regions,ahkimn,Yukina-,https://github.com/ahkimn,89,89,427,427,338,338,snapshot_2026_03_31.json,snapshot_2026_03_28.json
21,map,greater-los-angeles,Greater Los Angeles,rslurry,rslurry,https://github.com/rslurry,87,73,257,243,170,170,snapshot_2026_03_31.json,snapshot_2026_03_28.json
22,mod,transit-overlay,Transit Overlay,BarKuperman,BarKuperman,https://github.com/BarKuperman,82,82,389,389,307,307,snapshot_2026_03_31.json,snapshot_2026_03_28.json
23,map,sydney,Sydney,WillBarouch,WillBarouch,https://github.com/WillBarouch,82,64,155,137,73,73,snapshot_2026_03_31.json,snapshot_2026_03_28.json
24,map,yukina-hiroshima-kure,広島 (Hiroshima),ahkimn,Yukina-,https://github.com/ahkimn,80,21,130,62,50,41,snapshot_2026_03_31.json,snapshot_2026_03_28.json
25,map,yukina-sapporo-chitose,札幌 (Sapporo),ahkimn,Yukina-,https://github.com/ahkimn,75,20,148,76,73,56,snapshot_2026_03_31.json,snapshot_2026_03_28.json
26,map,los-angeles-county,Los Angeles County,rslurry,rslurry,https://github.com/rslurry,71,54,148,131,77,77,snapshot_2026_03_31.json,snapshot_2026_03_28.json
27,map,waterloo,Region of Waterloo,Kronifer,Kronifer,https://github.com/Kronifer,70,2,122,43,52,41,snapshot_2026_03_31.json,snapshot_2026_03_28.json
28,map,mfn-madisonwi,Madison,crumpetime,crumpetime,https://github.com/crumpetime,69,9,104,44,35,35,snapshot_2026_03_31.json,snapshot_2026_03_28.json
29,map,singapore-val,Singapore,Valdotorium,Valdotorium,https://github.com/Valdotorium,67,67,155,155,88,88,snapshot_2026_03_31.json,snapshot_2026_03_28.json
30,map,greatertwincities,Greater Twin Cities,DanielD1909,DanielD1909,https://github.com/DanielD1909,67,11,92,36,25,25,snapshot_2026_03_31.json,snapshot_2026_03_28.json
31,map,yukina-okinawa,沖縄 (Okinawa),ahkimn,Yukina-,https://github.com/ahkimn,66,26,120,58,54,32,snapshot_2026_03_31.json,snapshot_2026_03_28.json
32,map,mfn-hamptonroads,Norfolk,crumpetime,crumpetime,https://github.com/crumpetime,65,6,85,26,20,20,snapshot_2026_03_31.json,snapshot_2026_03_28.json
33,map,yukina-kobe-akashi,神戸 (Kōbe),ahkimn,Yukina-,https://github.com/ahkimn,63,15,109,36,46,21,snapshot_2026_03_31.json,snapshot_2026_03_28.json
34,map,ottawa,Ottawa,devenperez,devenperez,https://github.com/devenperez,60,18,201,148,141,130,snapshot_2026_03_31.json,snapshot_2026_03_28.json
35,map,tel-aviv,Tel Aviv,BarKuperman,BarKuperman,https://github.com/BarKuperman,60,15,112,29,52,14,snapshot_2026_03_31.json,snapshot_2026_03_28.json
36,map,calgary,Calgary,devenperez,devenperez,https://github.com/devenperez,54,14,198,138,144,124,snapshot_2026_03_31.json,snapshot_2026_03_28.json
37,map,jerusalem,Jerusalem,BarKuperman,BarKuperman,https://github.com/BarKuperman,54,7,81,22,27,15,snapshot_2026_03_31.json,snapshot_2026_03_28.json
38,map,rome,Rome,Maximilian284,Maximilian284,https://github.com/Maximilian284,53,42,128,117,75,75,snapshot_2026_03_31.json,snapshot_2026_03_28.json
39,map,providence,Providence,soccerjonj,soccerjonj,https://github.com/soccerjonj,52,4,72,13,20,9,snapshot_2026_03_31.json,snapshot_2026_03_28.json
40,map,yukina-matsuyama,松山 (Matsuyama),ahkimn,Yukina-,https://github.com/ahkimn,51,-1,85,16,34,17,snapshot_2026_03_31.json,snapshot_2026_03_28.json
41,map,yukina-nagoya,名古屋 (Nagoya),ahkimn,Yukina-,https://github.com/ahkimn,51,51,71,71,20,20,snapshot_2026_03_31.json,snapshot_2026_03_28.json
42,map,warsaw-val,Warsaw,Valdotorium,Valdotorium,https://github.com/Valdotorium,51,37,68,54,17,17,snapshot_2026_03_31.json,snapshot_2026_03_28.json
43,map,greater-kuala-lumpur,Greater Kuala Lumpur,nzh0172,nzh0172,https://github.com/nzh0172,50,11,66,27,16,16,snapshot_2026_03_31.json,snapshot_2026_03_28.json
44,map,edmonton,Edmonton,devenperez,devenperez,https://github.com/devenperez,48,8,173,110,125,102,snapshot_2026_03_31.json,snapshot_2026_03_28.json
45,map,rotterdam-the-hague,Rotterdam-The Hague,ryandicicco,ryandicicco,https://github.com/ryandicicco,47,22,72,47,25,25,snapshot_2026_03_31.json,snapshot_2026_03_28.json
46,map,colorado-ski-country,Colorado Ski Country,soccerjonj,soccerjonj,https://github.com/soccerjonj,47,5,71,12,24,7,snapshot_2026_03_31.json,snapshot_2026_03_28.json
47,map,yukina-sendai,仙台 (Sendai),ahkimn,Yukina-,https://github.com/ahkimn,45,3,93,28,48,25,snapshot_2026_03_31.json,snapshot_2026_03_28.json
48,map,yukina-hakodate,函館 (Hakodate),ahkimn,Yukina-,https://github.com/ahkimn,45,5,52,5,7,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
49,map,quebec-city,Quebec City,devenperez,devenperez,https://github.com/devenperez,44,12,164,107,120,95,snapshot_2026_03_31.json,snapshot_2026_03_28.json
50,map,milan,Milan,Maximilian284,Maximilian284,https://github.com/Maximilian284,44,44,141,141,97,97,snapshot_2026_03_31.json,snapshot_2026_03_28.json
51,map,albany,Albany,soccerjonj,soccerjonj,https://github.com/soccerjonj,44,3,53,11,9,8,snapshot_2026_03_31.json,snapshot_2026_03_28.json
52,map,yukina-kitakyushu-shimonoseki,北九州 (Kitakyūshū),ahkimn,Yukina-,https://github.com/ahkimn,43,7,88,21,45,14,snapshot_2026_03_31.json,snapshot_2026_03_28.json
53,map,sacramento,Sacramento,soccerjonj,soccerjonj,https://github.com/soccerjonj,43,0,58,0,15,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
54,map,tampa-bay,Tampa Bay,rslurry,rslurry,https://github.com/rslurry,42,14,74,46,32,32,snapshot_2026_03_31.json,snapshot_2026_03_28.json
55,map,winnipeg,Winnipeg,devenperez,devenperez,https://github.com/devenperez,41,2,153,89,112,87,snapshot_2026_03_31.json,snapshot_2026_03_28.json
56,map,puerto-rico,Puerto Rico,rslurry,rslurry,https://github.com/rslurry,41,38,74,71,33,33,snapshot_2026_03_31.json,snapshot_2026_03_28.json
57,map,mfn-northwestar,Northwest Arkansas,crumpetime,crumpetime,https://github.com/crumpetime,41,0,55,0,14,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
58,map,nashville,Nashville,soccerjonj,soccerjonj,https://github.com/soccerjonj,41,0,50,0,9,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
59,map,louisville,Louisville,soccerjonj,soccerjonj,https://github.com/soccerjonj,40,0,59,0,19,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
60,map,trondheim-val,Trondheim,Valdotorium,Valdotorium,https://github.com/Valdotorium,39,11,39,11,0,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
61,map,baltimore-dc-corridor,Baltimore-DC Corridor,rslurry,rslurry,https://github.com/rslurry,38,23,74,59,36,36,snapshot_2026_03_31.json,snapshot_2026_03_28.json
62,map,naples,Naples,Maximilian284,Maximilian284,https://github.com/Maximilian284,35,10,61,36,26,26,snapshot_2026_03_31.json,snapshot_2026_03_28.json
63,map,yukina-kagoshima-kirishima,鹿児島 (Kagoshima),ahkimn,Yukina-,https://github.com/ahkimn,34,-2,68,5,34,7,snapshot_2026_03_31.json,snapshot_2026_03_28.json
64,map,yukina-kochi,高知 (Kōchi),ahkimn,Yukina-,https://github.com/ahkimn,33,-1,65,6,32,7,snapshot_2026_03_31.json,snapshot_2026_03_28.json
65,map,cairo,Cairo,ryandicicco,ryandicicco,https://github.com/ryandicicco,33,17,54,38,21,21,snapshot_2026_03_31.json,snapshot_2026_03_28.json
66,map,yukina-nagasaki,長崎 (Nagasaki),ahkimn,Yukina-,https://github.com/ahkimn,33,1,41,1,8,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
67,map,richmond,Richmond,rslurry,rslurry,https://github.com/rslurry,31,3,56,20,25,17,snapshot_2026_03_31.json,snapshot_2026_03_28.json
68,map,turin,Turin,Maximilian284,Maximilian284,https://github.com/Maximilian284,30,7,40,8,10,1,snapshot_2026_03_31.json,snapshot_2026_03_28.json
69,map,orlando,Orlando,rslurry,rslurry,https://github.com/rslurry,30,12,36,18,6,6,snapshot_2026_03_31.json,snapshot_2026_03_28.json
70,map,florence,Florence,Maximilian284,Maximilian284,https://github.com/Maximilian284,29,5,47,13,18,8,snapshot_2026_03_31.json,snapshot_2026_03_28.json
71,map,yukina-toyama,富山 (Toyama),ahkimn,Yukina-,https://github.com/ahkimn,29,0,34,0,5,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
72,map,mfn-lasvegas,Las Vegas,crumpetime,crumpetime,https://github.com/crumpetime,28,22,52,46,24,24,snapshot_2026_03_31.json,snapshot_2026_03_28.json
73,map,rochester,Rochester,rslurry,rslurry,https://github.com/rslurry,28,-1,50,13,22,14,snapshot_2026_03_31.json,snapshot_2026_03_28.json
74,map,san-juan,San Juan,rslurry,rslurry,https://github.com/rslurry,28,7,36,15,8,8,snapshot_2026_03_31.json,snapshot_2026_03_28.json
75,map,barcelona,Barcelona,Maximilian284,Maximilian284,https://github.com/Maximilian284,28,28,28,28,0,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
76,map,greater-baltimore,Greater Baltimore,rslurry,rslurry,https://github.com/rslurry,27,2,45,10,18,8,snapshot_2026_03_31.json,snapshot_2026_03_28.json
77,map,yukina-yamagata,山形 (Yamagata),ahkimn,Yukina-,https://github.com/ahkimn,26,-2,64,10,38,12,snapshot_2026_03_31.json,snapshot_2026_03_28.json
78,map,spokane,Spokane,ryandicicco,ryandicicco,https://github.com/ryandicicco,26,21,30,25,4,4,snapshot_2026_03_31.json,snapshot_2026_03_28.json
79,map,jacksonville,Jacksonville,rslurry,rslurry,https://github.com/rslurry,23,-2,48,11,25,13,snapshot_2026_03_31.json,snapshot_2026_03_28.json
80,map,yukina-nakaumi,中海 (Nakaumi),ahkimn,Yukina-,https://github.com/ahkimn,23,0,28,0,5,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
81,map,madrid,Madrid,Maximilian284,Maximilian284,https://github.com/Maximilian284,23,23,23,23,0,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
82,map,yukina-niigata,新潟 (Niigata),ahkimn,Yukina-,https://github.com/ahkimn,21,-2,63,13,42,15,snapshot_2026_03_31.json,snapshot_2026_03_28.json
83,map,genoa,Genoa,Maximilian284,Maximilian284,https://github.com/Maximilian284,21,5,44,17,23,12,snapshot_2026_03_31.json,snapshot_2026_03_28.json
84,map,bologna,Bologna,Maximilian284,Maximilian284,https://github.com/Maximilian284,21,11,41,12,20,1,snapshot_2026_03_31.json,snapshot_2026_03_28.json
85,map,santa-barbara,Santa Barbara,rslurry,rslurry,https://github.com/rslurry,21,0,32,0,11,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
86,map,garda-lake,Garda Lake,Maximilian284,Maximilian284,https://github.com/Maximilian284,21,0,26,0,5,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
87,map,orange-county,Orange County,rslurry,rslurry,https://github.com/rslurry,20,2,56,21,36,19,snapshot_2026_03_31.json,snapshot_2026_03_28.json
88,map,bari,Bari,Maximilian284,Maximilian284,https://github.com/Maximilian284,19,8,55,30,36,22,snapshot_2026_03_31.json,snapshot_2026_03_28.json
89,map,yukina-takamatsu,高松 (Takamatsu),ahkimn,Yukina-,https://github.com/ahkimn,18,0,20,0,2,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
90,map,pianura-veneta,Pianura Veneta,Maximilian284,Maximilian284,https://github.com/Maximilian284,17,11,26,20,9,9,snapshot_2026_03_31.json,snapshot_2026_03_28.json
91,map,san-antonio,San Antonio,rslurry,rslurry,https://github.com/rslurry,16,0,16,0,0,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
92,map,valencia,Valencia,Maximilian284,Maximilian284,https://github.com/Maximilian284,16,16,16,16,0,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
93,map,catania,Catania,Maximilian284,Maximilian284,https://github.com/Maximilian284,15,6,39,14,24,8,snapshot_2026_03_31.json,snapshot_2026_03_28.json
94,map,memphis,Memphis,rslurry,rslurry,https://github.com/rslurry,15,0,32,0,17,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
95,map,palermo,Palermo,Maximilian284,Maximilian284,https://github.com/Maximilian284,15,0,26,0,11,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
96,map,piedmont-triad,Piedmont Triad,PSWBSF,PSWBSF,https://github.com/PSWBSF,15,12,21,18,6,6,snapshot_2026_03_31.json,snapshot_2026_03_28.json
97,map,yukina-okayama,岡山 (Okayama),ahkimn,Yukina-,https://github.com/ahkimn,15,-1,16,0,1,1,snapshot_2026_03_31.json,snapshot_2026_03_28.json
98,map,pianura-emiliana,Pianura Emiliana,Maximilian284,Maximilian284,https://github.com/Maximilian284,14,0,17,3,3,3,snapshot_2026_03_31.json,snapshot_2026_03_28.json
99,map,riviera-romagnola,Riviera Romagnola,Maximilian284,Maximilian284,https://github.com/Maximilian284,14,0,14,0,0,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
100,map,bilbao,Bilbao,Maximilian284,Maximilian284,https://github.com/Maximilian284,11,11,11,11,0,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
101,map,knoxville,Knoxville,rslurry,rslurry,https://github.com/rslurry,8,0,24,0,16,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
102,map,dayton-oh,Dayton,PSWBSF,PSWBSF,https://github.com/PSWBSF,7,7,7,7,0,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
103,map,wilmington-nc,"Wilmington, NC",PSWBSF,PSWBSF,https://github.com/PSWBSF,7,7,7,7,0,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
104,map,bucharest-medium,Bucharest,metatablestudios,metatablestudios,https://github.com/metatablestudios,6,6,6,6,0,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
105,map,oklahoma-city,Oklahoma City,ryandicicco,ryandicicco,https://github.com/ryandicicco,2,2,2,2,0,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
106,mod,simple-trains,Simple Trains,Bobby-047,Bobby-047,https://github.com/Bobby-047,0,0,0,0,0,0,snapshot_2026_03_31.json,snapshot_2026_03_28.json
